Код магазину,Дата,Місяц,КільКість реалізацій,Собівартість одиниці,Ціна реализації,,,,Код магазину,Регіон
1171771,12/19/2021,Грудень,2,77.75895,84.3534659189211,,,,,
1173031,12/19/2021,Грудень,1,54.2581,73.8419859987594,,,,,
1176680,12/19/2021,Грудень,4,66.21675,66.8413656906308,,,,,
1178717,12/19/2021,Грудень,2,90.8403,97.6457829596715,,,,,
1178750,12/19/2021,Грудень,1,69.7075,85.1088071094907,,,,,
1180626,12/19/2021,Грудень,3,46.9388666666667,47.7820116269093,,,,,
1181434,12/19/2021,Грудень,5,85.53954,102.183737799552,,,,,
1184404,12/19/2021,Грудень,1,54.2449,54.9795551504564,,,,,
1186262,12/19/2021,Грудень,1,77.7375,82.281552373839,,,,,
1196175,12/19/2021,Грудень,1,43.9372,44.2655256372928,,,,,
1196189,12/19/2021,Грудень,4,92.36865,96.6087712413336,,,,,
1204512,12/19/2021,Грудень,1,71.9153,79.2897260938733,,,,,
1204518,12/19/2021,Грудень,3,91.8820333333334,94.9127700485416,,,,,
1216328,12/19/2021,Грудень,1,43.1548,54.8149836061423,,,,,
1221484,12/19/2021,Грудень,2,52.34665,66.4383763962208,,,,,
1225244,12/19/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1225745,12/19/2021,Грудень,3,89.3188666666667,102.498533625342,,,,,
1241545,12/19/2021,Грудень,7,71.1904714285714,75.0150857248955,,,,,
1245775,12/19/2021,Грудень,1,109.7653,116.00183982547,,,,,
1269345,12/19/2021,Грудень,3,68.1162666666667,70.9908191583783,,,,,
1271440,12/19/2021,Грудень,3,87.2704333333333,85.0820818159696,,,,,
1276755,12/19/2021,Грудень,2,65.41065,81.2076175526102,,,,,
1276765,12/19/2021,Грудень,5,67.30094,76.8903573734382,,,,,
1279631,12/19/2021,Грудень,2,48.8309,44.2655256372928,,,,,
1287824,12/19/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1294422,12/19/2021,Грудень,3,48.7435333333333,51.3533547979638,,,,,
1294511,12/19/2021,Грудень,4,74.544,82.6750471560771,,,,,
1294702,12/19/2021,Грудень,7,68.6080714285714,76.8235642338411,,,,,
1310523,12/19/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1316043,12/19/2021,Грудень,2,98.31635,109.26917574975,,,,,
1319593,12/19/2021,Грудень,1,61.5385,78.0617691862992,,,,,
1319633,12/19/2021,Грудень,3,89.2724333333333,92.1699109766407,,,,,
1333626,12/19/2021,Грудень,1,109.7653,116.00183982547,,,,,
1340370,12/19/2021,Грудень,1,82.4301,92.8310103426886,,,,,
1343936,12/19/2021,Грудень,3,63.4845666666667,69.5546862802189,,,,,
1345915,12/19/2021,Грудень,2,107.55235,101.968950835306,,,,,
1348033,12/19/2021,Грудень,3,60.0306333333333,60.4540205390914,,,,,
1348733,12/19/2021,Грудень,2,120.1741,146.633245983821,,,,,
1356241,12/19/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1363619,12/19/2021,Грудень,1,75.8311,84.3534659189211,,,,,
1370669,12/19/2021,Грудень,2,45.99285,49.5402546217175,,,,,
1372999,12/19/2021,Грудень,2,63.3787,72.1160946750556,,,,,
1380788,12/19/2021,Грудень,4,107.42805,126.042813920221,,,,,
1403429,12/19/2021,Грудень,7,85.5449571428571,95.6534424689831,,,,,
1411640,12/19/2021,Грудень,3,79.2265666666667,91.13043771811,,,,,
1423426,12/19/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1429125,12/19/2021,Грудень,1,109.7653,116.039817874158,,,,,
1434555,12/19/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1455486,12/19/2021,Грудень,2,53.3262,63.2735390055659,,,,,
1456696,12/19/2021,Грудень,2,48.8309,44.2655256372928,,,,,
1456867,12/19/2021,Грудень,2,57.533,66.4383763962208,,,,,
1457717,12/19/2021,Грудень,1,43.1548,54.8149836061423,,,,,
1458711,12/19/2021,Грудень,1,54.2449,54.9795551504564,,,,,
1463048,12/19/2021,Грудень,3,64.2205,67.6149926083464,,,,,
1463452,12/19/2021,Грудень,2,60.37105,61.163647411796,,,,,
1463471,12/19/2021,Грудень,1,55.9991,78.0617691862992,,,,,
1463473,12/19/2021,Грудень,2,48.8309,44.2655256372928,,,,,
1478073,12/19/2021,Грудень,1,83.6026,89.4172057439689,,,,,
1479073,12/19/2021,Грудень,2,66.8683,80.1716607800691,,,,,
1484789,12/19/2021,Грудень,4,73.0832,80.1621662678972,,,,,
1499726,12/19/2021,Грудень,1,61.5385,78.0617691862992,,,,,
1500255,12/19/2021,Грудень,1,43.1548,54.8149836061423,,,,,
101462,12/20/2021,Грудень,2,63.2842,63.2735390055659,,,,,
105426,12/20/2021,Грудень,1,109.7653,116.039817874158,,,,,
111687,12/20/2021,Грудень,1,43.1548,54.8149836061423,,,,,
1125040,12/20/2021,Грудень,1,71.9153,79.2897260938733,,,,,
1125726,12/20/2021,Грудень,5,82.87754,88.3428489444212,,,,,
1136017,12/20/2021,Грудень,1,82.4301,92.7930322940007,,,,,
1136019,12/20/2021,Грудень,2,109.32825,100.196641896539,,,,,
1136020,12/20/2021,Грудень,1,82.4301,92.8310103426886,,,,,
1138567,12/20/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1140597,12/20/2021,Грудень,3,69.1423666666667,68.1902897162477,,,,,
1141563,12/20/2021,Грудень,6,97.7199666666667,108.072867216082,,,,,
1141564,12/20/2021,Грудень,1,72.072,81.0578152494525,,,,,
1141567,12/20/2021,Грудень,4,64.32275,63.8031217956021,,,,,
1143361,12/20/2021,Грудень,2,79.2981,80.1526717557252,,,,,
1143363,12/20/2021,Грудень,3,58.7902333333333,59.3160856728515,,,,,
1143366,12/20/2021,Грудень,1,96.7913,99.5826634427523,,,,,
1143405,12/20/2021,Грудень,2,48.8309,44.2655256372928,,,,,
1144844,12/20/2021,Грудень,4,68.0949,72.0200946075391,,,,,
1144860,12/20/2021,Грудень,1,83.6026,89.4172057439689,,,,,
1145000,12/20/2021,Грудень,1,82.4301,92.8310103426886,,,,,
1145004,12/20/2021,Грудень,3,56.6374,66.3490576520845,,,,,
1145299,12/20/2021,Грудень,1,43.1548,54.8149836061423,,,,,
1145346,12/20/2021,Грудень,1,77.7375,82.281552373839,,,,,
1145538,12/20/2021,Грудень,1,43.1548,54.8149836061423,,,,,
1145540,12/20/2021,Грудень,4,71.593475,82.0515741901181,,,,,
1145678,12/20/2021,Грудень,4,96.390825,103.572468446571,,,,,
1147019,12/20/2021,Грудень,2,92.2432,101.819148532148,,,,,
1147091,12/20/2021,Грудень,5,65.70168,71.8705032935408,,,,,
1147105,12/20/2021,Грудень,1,75.8311,84.3534659189211,,,,,
1147199,12/20/2021,Грудень,1,61.5385,78.0617691862992,,,,,
1147528,12/20/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1147541,12/20/2021,Грудень,1,109.7653,116.039817874158,,,,,
1147554,12/20/2021,Грудень,1,54.2449,65.4024196236797,,,,,
1149639,12/20/2021,Грудень,1,109.7653,116.039817874158,,,,,
1149642,12/20/2021,Грудень,1,43.1548,54.8149836061423,,,,,
1151738,12/20/2021,Грудень,5,59.0324,63.093354263458,,,,,
1151743,12/20/2021,Грудень,2,62.79245,73.8229969744155,,,,,
1151862,12/20/2021,Грудень,3,122.009366666667,142.189814287342,,,,,
1152052,12/20/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1152210,12/20/2021,Грудень,1,71.9153,79.2897260938733,,,,,
1153471,12/20/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1153473,12/20/2021,Грудень,1,82.4301,92.8310103426886,,,,,
1153515,12/20/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1153518,12/20/2021,Грудень,1,71.9153,79.2897260938733,,,,,
1153519,12/20/2021,Грудень,4,73.34215,76.8728452732099,,,,,
1153520,12/20/2021,Грудень,2,65.6305,68.5482679899907,,,,,
1153521,12/20/2021,Грудень,2,79.2981,80.1526717557252,,,,,
1153527,12/20/2021,Грудень,1,54.2449,65.4024196236797,,,,,
1153528,12/20/2021,Грудень,1,108.8912,84.391443967609,,,,,
1153531,12/20/2021,Грудень,2,90.83825,97.0507935302284,,,,,
1156629,12/20/2021,Грудень,1,96.7913,99.5826634427523,,,,,
1159778,12/20/2021,Грудень,1,71.9153,79.2897260938733,,,,,
1166831,12/20/2021,Грудень,2,69.80085,83.7204984407901,,,,,
1168831,12/20/2021,Грудень,1,83.6026,89.4172057439689,,,,,
1170701,12/20/2021,Грудень,1,109.7653,116.039817874158,,,,,
1173031,12/20/2021,Грудень,1,96.7913,99.5826634427523,,,,,
1176680,12/20/2021,Грудень,2,79.2981,80.1336827313813,,,,,
1178750,12/20/2021,Грудень,2,75.5181,77.2621202722604,,,,,
1180626,12/20/2021,Грудень,4,67.2414,70.6581595837606,,,,,
1181034,12/20/2021,Грудень,1,109.7653,116.039817874158,,,,,
1181434,12/20/2021,Грудень,3,58.1386,63.9705065287079,,,,,
1186262,12/20/2021,Грудень,1,108.8912,84.391443967609,,,,,
1196175,12/20/2021,Грудень,1,124.7174,111.440254199739,,,,,
1196189,12/20/2021,Грудень,1,43.1548,54.8149836061423,,,,,
1204285,12/20/2021,Грудень,1,54.2449,65.4024196236797,,,,,
1204512,12/20/2021,Грудень,1,67.8969,79.3699019744366,,,,,
1216328,12/20/2021,Грудень,1,43.1548,54.8149836061423,,,,,
1225244,12/20/2021,Грудень,1,55.9991,78.0617691862992,,,,,
1225745,12/20/2021,Грудень,2,76.023,69.6032137868756,,,,,
1231645,12/20/2021,Грудень,1,96.7913,99.5826634427523,,,,,
1234443,12/20/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1241545,12/20/2021,Грудень,3,58.5294333333333,62.832571662468,,,,,
1269345,12/20/2021,Грудень,2,91.6869,93.6960658961343,,,,,
1276755,12/20/2021,Грудень,3,80.1955333333333,92.818350993126,,,,,
1276765,12/20/2021,Грудень,1,71.9153,79.2897260938733,,,,,
1279631,12/20/2021,Грудень,2,48.8309,44.2655256372928,,,,,
1287824,12/20/2021,Грудень,2,63.03295,72.7680511775305,,,,,
1294422,12/20/2021,Грудень,3,82.1467666666667,87.9501277891009,,,,,
1294702,12/20/2021,Грудень,1,83.6026,89.4172057439689,,,,,
1295811,12/20/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1305313,12/20/2021,Грудень,1,82.4301,92.8310103426886,,,,,
1310523,12/20/2021,Грудень,5,70.60986,69.6762160360201,,,,,
1316043,12/20/2021,Грудень,1,54.2449,54.9795551504564,,,,,
1319605,12/20/2021,Грудень,2,69.97305,77.1988235244473,,,,,
1319633,12/20/2021,Грудень,3,81.8158333333333,81.3546066669761,,,,,
1333626,12/20/2021,Грудень,1,61.5385,78.0617691862992,,,,,
1340370,12/20/2021,Грудень,1,83.6026,89.4172057439689,,,,,
1348033,12/20/2021,Грудень,4,47.411875,46.9028901295051,,,,,
1348733,12/20/2021,Грудень,4,72.354375,80.6801446541677,,,,,
1363619,12/20/2021,Грудень,1,71.9153,79.2897260938733,,,,,
1370669,12/20/2021,Грудень,3,56.5243333333333,55.5309401536282,,,,,
1372999,12/20/2021,Грудень,3,71.9613,83.3941685409537,,,,,
1380788,12/20/2021,Грудень,3,62.2279,83.6501687209978,,,,,
1398161,12/20/2021,Грудень,2,60.3731,61.777625865583,,,,,
1403429,12/20/2021,Грудень,2,68.3375,79.1167149831842,,,,,
1411640,12/20/2021,Грудень,3,105.440633333333,110.541440380793,,,,,
1429125,12/20/2021,Грудень,3,73.8080333333333,85.0947411655323,,,,,
1456696,12/20/2021,Грудень,2,69.97305,77.1988235244473,,,,,
1457717,12/20/2021,Грудень,1,69.7075,85.1088071094907,,,,,
1458711,12/20/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1460642,12/20/2021,Грудень,2,82.0051,90.7211187489187,,,,,
1460649,12/20/2021,Грудень,1,83.6026,89.4172057439689,,,,,
1460654,12/20/2021,Грудень,1,43.1548,54.8149836061423,,,,,
1463048,12/20/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1463451,12/20/2021,Грудень,3,66.0755666666667,76.6411088464941,,,,,
1463452,12/20/2021,Грудень,2,96.2469,86.9043248557889,,,,,
1463471,12/20/2021,Грудень,2,63.23345,69.5842247625317,,,,,
1463473,12/20/2021,Грудень,1,96.7913,99.5826634427523,,,,,
1478073,12/20/2021,Грудень,2,51.5379,54.8339726304862,,,,,
1499726,12/20/2021,Грудень,1,54.2449,65.4024196236797,,,,,
101462,12/21/2021,Грудень,3,115.699033333333,150.5013805724,,,,,
111687,12/21/2021,Грудень,2,111.4553,117.478763941109,,,,,
1136017,12/21/2021,Грудень,2,150.55635,169.171107988472,,,,,
1136020,12/21/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1138567,12/21/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1141563,12/21/2021,Грудень,7,83.7994285714286,91.132246196619,,,,,
1141564,12/21/2021,Грудень,1,96.7913,99.5826634427523,,,,,
1141565,12/21/2021,Грудень,1,43.1548,54.8149836061423,,,,,
1143405,12/21/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1144844,12/21/2021,Грудень,2,66.21675,66.8413656906308,,,,,
1145004,12/21/2021,Грудень,1,109.7653,116.039817874158,,,,,
1145678,12/21/2021,Грудень,5,75.94476,82.4275568721279,,,,,
1147019,12/21/2021,Грудень,4,57.815425,64.8559577008933,,,,,
1147091,12/21/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1147105,12/21/2021,Грудень,1,109.7653,116.039817874158,,,,,
1149642,12/21/2021,Грудень,2,101.7087,96.9052110102583,,,,,
1149710,12/21/2021,Грудень,3,74.2928666666667,83.2535091013691,,,,,
1149718,12/21/2021,Грудень,1,131.5021,136.294777174349,,,,,
1151738,12/21/2021,Грудень,3,72.7517,82.281552373839,,,,,
1151743,12/21/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1151862,12/21/2021,Грудень,3,54.6336666666667,59.4567451124361,,,,,
1152210,12/21/2021,Грудень,1,71.9153,79.2897260938733,,,,,
1153456,12/21/2021,Грудень,1,71.9153,79.2897260938733,,,,,
1153460,12/21/2021,Грудень,1,71.9153,79.2897260938733,,,,,
1153473,12/21/2021,Грудень,3,91.7775666666667,98.2914097873651,,,,,
1153511,12/21/2021,Грудень,2,90.1665,90.2801514058208,,,,,
1153515,12/21/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1153518,12/21/2021,Грудень,1,128.1533,151.907974968246,,,,,
1153521,12/21/2021,Грудень,1,54.2449,65.4024196236797,,,,,
1153524,12/21/2021,Грудень,1,77.7375,82.281552373839,,,,,
1153525,12/21/2021,Грудень,1,82.4301,92.8310103426886,,,,,
1153526,12/21/2021,Грудень,1,77.235,101.270576717768,,,,,
1156629,12/21/2021,Грудень,2,66.21675,66.8413656906308,,,,,
1156658,12/21/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1160923,12/21/2021,Грудень,1,83.6026,89.4172057439689,,,,,
1178717,12/21/2021,Грудень,3,46.9388666666667,47.7820116269093,,,,,
1179050,12/21/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1180626,12/21/2021,Грудень,1,43.1548,54.8149836061423,,,,,
1181434,12/21/2021,Грудень,1,71.9112,78.0617691862992,,,,,
1184404,12/21/2021,Грудень,1,83.6026,89.4172057439689,,,,,
1186262,12/21/2021,Грудень,1,43.1548,54.8149836061423,,,,,
1202418,12/21/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1216328,12/21/2021,Грудень,3,83.9639666666667,97.4601124994198,,,,,
1221484,12/21/2021,Грудень,1,54.2449,65.4024196236797,,,,,
1225745,12/21/2021,Грудень,1,71.9153,79.2897260938733,,,,,
1226705,12/21/2021,Грудень,1,83.6026,89.4172057439689,,,,,
1232876,12/21/2021,Грудень,1,61.5385,78.0617691862992,,,,,
1234443,12/21/2021,Грудень,1,83.6026,89.4172057439689,,,,,
1241545,12/21/2021,Грудень,1,82.4301,92.8310103426886,,,,,
1271440,12/21/2021,Грудень,2,68.99475,98.1057393271134,,,,,
1276765,12/21/2021,Грудень,1,54.2449,54.9795551504564,,,,,
1287824,12/21/2021,Грудень,3,43.9372,44.2655256372928,,,,,
1294422,12/21/2021,Грудень,1,131.5021,114.520695926643,,,,,
1310523,12/21/2021,Грудень,3,105.6335,113.8919482317,,,,,
1316043,12/21/2021,Грудень,1,97.5303,83.4208938344748,,,,,
1319593,12/21/2021,Грудень,1,63.4976,71.7320944049895,,,,,
1319633,12/21/2021,Грудень,1,111.1963,95.7426607420911,,,,,
1333626,12/21/2021,Грудень,1,81.9904,118.11173141924,,,,,
1348033,12/21/2021,Грудень,1,43.1548,54.8149836061423,,,,,
1348733,12/21/2021,Грудень,2,48.8309,44.2655256372928,,,,,
1363619,12/21/2021,Грудень,1,43.1548,54.8149836061423,,,,,
1370669,12/21/2021,Грудень,1,81.9904,118.149709467928,,,,,
1380788,12/21/2021,Грудень,2,85.6519,97.0128154815406,,,,,
1398161,12/21/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1411640,12/21/2021,Грудень,3,65.5257666666667,69.3029058833624,,,,,
1455486,12/21/2021,Грудень,1,77.7375,82.281552373839,,,,,
1456696,12/21/2021,Грудень,1,77.7375,82.281552373839,,,,,
1456867,12/21/2021,Грудень,2,55.122,66.5206621683778,,,,,
1457717,12/21/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1460654,12/21/2021,Грудень,1,48.8309,44.2655256372928,,,,,
1463451,12/21/2021,Грудень,1,61.5385,78.0617691862992,,,,,
1463452,12/21/2021,Грудень,2,57.8917,71.7320944049895,,,,,
1478073,12/21/2021,Грудень,1,71.9153,79.2897260938733,,,,,
1499609,12/21/2021,Грудень,1,63.4976,60.2964819667566,,,,,
1499726,12/21/2021,Грудень,2,70.8114,82.199266601682,,,,,
1503689,12/21/2021,Грудень,1,96.7913,99.5826634427523,,,,,
101462,12/22/2021,Грудень,1,77.235,101.399369607653,,,,,
105122,12/22/2021,Грудень,3,91.2487,117.595777103632,,,,,
111687,12/22/2021,Грудень,1,83.6026,89.5309238712512,,,,,
1125726,12/22/2021,Грудень,1,61.5385,78.1610458090739,,,,,
1136014,12/22/2021,Грудень,1,43.1548,54.8846956624612,,,,,
1136017,12/22/2021,Грудень,3,46.8515,58.4183292631057,,,,,
1136019,12/22/2021,Грудень,3,69.7291666666667,79.1088877434038,,,,,
1136020,12/22/2021,Грудень,1,83.6026,89.5309238712512,,,,,
1138567,12/22/2021,Грудень,1,109.7653,116.187393843112,,,,,
1141563,12/22/2021,Грудень,2,59.49295,69.6727198979204,,,,,
1141565,12/22/2021,Грудень,1,43.1548,54.8846956624612,,,,,
1141567,12/22/2021,Грудень,1,109.7653,116.187393843112,,,,,
1143767,12/22/2021,Грудень,1,108.8912,84.4987704814136,,,,,
1144844,12/22/2021,Грудень,1,109.7653,116.187393843112,,,,,
1145004,12/22/2021,Грудень,1,55.9991,78.1610458090739,,,,,
1145346,12/22/2021,Грудень,3,54.6336666666667,59.532360422177,,,,,
1145538,12/22/2021,Грудень,1,82.4301,92.9490700445331,,,,,
1145540,12/22/2021,Грудень,1,48.8309,44.3218212085618,,,,,
1145678,12/22/2021,Грудень,1,77.7375,82.3481692425997,,,,,
1147019,12/22/2021,Грудень,1,83.6026,89.5309238712512,,,,,
1147091,12/22/2021,Грудень,1,43.1548,54.8846956624612,,,,,
1147199,12/22/2021,Грудень,1,41.2484,56.9592442052071,,,,,
1149642,12/22/2021,Грудень,1,48.8309,44.3218212085618,,,,,
1149711,12/22/2021,Грудень,4,77.465825,85.3152806767,,,,,
1149714,12/22/2021,Грудень,1,83.6026,89.5309238712512,,,,,
1149718,12/22/2021,Грудень,3,48.8309,44.3218212085618,,,,,
1151738,12/22/2021,Грудень,1,71.9153,79.3905643955078,,,,,
1151743,12/22/2021,Грудень,2,48.8309,44.3218212085618,,,,,
1151862,12/22/2021,Грудень,4,64.648425,67.5168372218795,,,,,
1152049,12/22/2021,Грудень,1,71.9153,79.3905643955078,,,,,
1152052,12/22/2021,Грудень,1,71.9153,79.3905643955078,,,,,
1153456,12/22/2021,Грудень,1,43.1548,54.8846956624612,,,,,
1153467,12/22/2021,Грудень,1,131.5021,136.468112794599,,,,,
1153470,12/22/2021,Грудень,4,81.45035,84.892765698544,,,,,
1153471,12/22/2021,Грудень,1,61.5385,78.1610458090739,,,,,
1153518,12/22/2021,Грудень,1,71.9153,79.3905643955078,,,,,
1153519,12/22/2021,Грудень,3,79.316,87.290186103764,,,,,
1153520,12/22/2021,Грудень,2,92.76325,107.506823616897,,,,,
